Tweets,Sentiment Score,Sentiment Magnitude
Ya es casi un hecho para todos. ,0.600000024,0.600000024
Vamos en el 97%. ,0.400000006,0.400000006
¡Siempre bienvenido el respaldo y acompañamiento de Estados Unidos en el fortalecimiento de la democracia! ,0.899999976,0.899999976
"Hoy el Embajador Goldberg nos expresó su apoyo al diálogo nacional, que iniciamos desde el Gobierno, en busca de consensos democráticos. ",0.5,0.5
"Preocupante el desplome de la confianza del consumidor para el mes de abr/21, llegando a niveles cercanos al pico más alto de pandemia. ",0.5,0.5
Debemos centrarnos en #ReUnirAColombia y no retroceder en la #ReactivaciónEconomica y generación de empleos. ,0.200000003,0.200000003
El diálogo es nuestro mejor aliado. ,0.800000012,0.800000012
"Hoy quiero agradecer a todas las enfermeras y enfermeros que con vocación y valentía, han estado en primera línea desde el inicio de la pandemia, salvando vidas y comprometidos con el plan de vacunación. ",0.899999976,0.899999976
¡Mil gracias por su incansable labor! ,0.899999976,0.899999976
👏🏻 #DíaDeLaEnfermería. ,0.200000003,0.200000003
Sé que muchos sienten que todos los días hacen su mejor esfuerzo para progresar y que pedalean sin avanzar por falta de alternativas. ,0.300000012,0.300000012
"Por eso, en el Gobierno trabajamos sin cesar para cerrar las brechas que hoy nos dividen. ",0.200000003,0.200000003
#ReUnirAColombia. ,0.100000001,0.100000001
"¡Gracias estudiantes por la apertura para construir, por repensar el país y explorar soluciones que nos permitan avanzar hacia la equidad! ",0.899999976,0.899999976
Es importante construir juntos. ,0.5,0.5
Matrícula Cero es el compromiso del Gobierno con la equidad y el legado que ustedes aportan. ,0.600000024,0.600000024
#ReUnirAColombia. ,0.100000001,0.100000001
¡Queremos jóvenes empoderados y con oportunidades reales para liderar la construcción de la mejor versión de Colombia! ,0.699999988,0.699999988
"El anuncio de gratuidad educativa del Presidente @IvanDuque para estratos 1, 2 y 3, abre nuevos caminos de inclusión y progreso para todos como sociedad. ",0.400000006,0.400000006
Reflexión del día #13Mayo ¡No tengan miedo! ,0.400000006,0.400000006
"""No les haré daño ¿Quieren ofrecerse a Dios como acto de reparación por los pecados cometidos? ",-0.100000001,0.100000001
Esta fue la propuesta de María de Fátima. ,0.200000003,0.200000003
"¡Un programa de vida que hoy quiero meditar!"" ",0.899999976,0.899999976
#VirgenDeFatima #BasilicaChinita #Chiquinquira. ,0.100000001,0.100000001
"Con fé, trabajo honesto, respeto por la ley y por los demas, concordia en nuestros corazones y con verdadera solidaridad para abrir opciones de trabajo digno a todos los colombianos, acompañamos a @IvanDuque para sacar adelante a Colombia. ",0.899999976,0.899999976
#Chiquinquira. ,0.100000001,0.100000001
"Con tristeza recibo la noticia del deceso del empresario y exsenador Humberto Pava Camelo, un hombre de radio y política. ",0,0
"Nuestro mensaje de solidaridad a su esposa Pilar y a su segunda familia, @radiosupercali, emisora que lideró y posicionó como referente en la región. ",0.300000012,0.300000012
Reitero mi llamado a cuidar la vida. ,0.800000012,0.800000012
"No bajemos la guardia ante la pandemia, las aglomeraciones aumentan el riesgo de contagio. ",-0.200000003,0.200000003
"¡Colombianos, todas sus voces son importantes, pero podemos comunicarnos y buscar canales de diálogo que sean posibles y nos permitan construir!. ",0.800000012,0.800000012
"Entiendo a los jóvenes y su deseo genuino de lograr mayores oportunidades en acceso a la educación superior, de abrir nuevos espacios para trabajar, emprender y salir adelante. ",0.400000006,0.400000006
¡Sus voces están siendo escuchadas! ,0.800000012,0.800000012
"Conversaron sobre los valores que comparten nuestros países con respecto a la obligación del gobierno de proteger el derecho a la libertad de reunión pacífica, preservar la seguridad ciudadana, e investigar y judicializar la violencia ilegal, incluyendo el abuso de la fuerza. ",0.100000001,0.100000001
En la via que de Cali conduce a Bogotá camiones de misión médica fueron vandalizados. ,0,0
Donde están los que han promovido y financiado todo este daño a Colombia?$6 billones han costado estas protestas. ,0,0
Cuántos ingresos a mujeres y campesinos perdidos !. ,-0.300000012,0.300000012
"En reunión con jóvenes de varias regiones del país, compartimos esa pasión y anhelo de lograr la equidad y avanzar en acuerdos históricos por la educación. ",0.600000024,0.600000024
Tenemos la gran oportunidad de escribir una mejor historia para la juventud colombiana y para todos los ciudadanos. ,0.800000012,0.800000012
"El fortalecimiento institucional, el respeto a las libertades, los derechos humanos, la movilización pacífica, la legalidad y la judicialización de los violentos, son principios que compartimos y defendemos como países en democracia. ",0.200000003,0.200000003
"¡Jóvenes, ustedes son nuestro presente, nuestra esperanza y nuestra apuesta por un futuro mejor! ",0.899999976,0.899999976
Hago un llamado a que prime la tranquilidad en las manifestaciones de este miércoles. ,0,0
"¡Cuidemos, entre todos, a Colombia!. ",0.699999988,0.699999988
"#AEstaHora | Con el liderazgo del Presidente @IvanDuque, nos reunimos con jóvenes estudiantes en un espacio de construcción conjunta frente a las soluciones que necesita la educación para #ReUnirAColombia. ",0.300000012,0.300000012
"En el encuentro, los sentimientos son guiados y generados por un ímpetu imparable y transformador, esas ganas de la juventud por crecer, producir, transformar, construir y avanzar hacia el crecimiento inclusivo. ",0.400000006,0.400000006
Esa pasión de cambio es la gran oportunidad que tenemos hoy. ,0.899999976,0.899999976
¡El país sigue cerrando brechas de género! ,0,0
Aplaudo el nombramiento de la geóloga Elsa Jeanneth Jaimes como Vicepresidenta de Exploración de @ECOPETROL_SA. ,0.200000003,0.200000003
"Desde allí, tiene el compromiso de abrir espacios para más mujeres líderes en beneficio de 🇨🇴. ",0.699999988,0.699999988
#ColombiaSinTechosDeCristal. ,0.100000001,0.100000001
"Felicitamos a Elsa Jeanneth Jaimes Romero, nuestra nueva Vicepresidente de Exploración. ",0.400000006,0.400000006
Con este nombramiento fortalecemos la visión estratégica en este segmento y también impulsamos el liderazgo en cargos directivos con criterios de diversidad y bajo el principio de meritocracia. ,0.699999988,0.699999988
"¡Millones de aplausos y abrazos para las mujeres y hombres de la @PoliciaColombia, que protegen con honor, nobleza, valentía y amor a 🇨🇴! ",0.800000012,0.800000012
"Es momento de sumar nuestras voces para rechazar la violencia y decirle sí al diálogo, sí a la protesta pacífica y sí a #ReUnirAColombia. ",0.300000012,0.300000012
"Solidaridad con su familia, amigos y allegados. ",0.699999988,0.699999988
"Sin impunidad y con justicia, @PoliciaColombia aumenta a $100 millones la recompensa por el agresor. ",0.600000024,0.600000024
#Video 🎥 | Reviva aquí las declaraciones completas de la @ViceColombia @mluciaramirez tras la reunión con representantes de las víctimas en el marco del conflicto social que atraviesa Colombia. ,0.200000003,0.200000003
Graciiiias a nuestros soldados por existir!!!. ,0.200000003,0.200000003
"Agradecemos a los señores obispos y representantes de las diferentes iglesias, su rechazo absoluto a la violencia venga de donde viniere y el uso de vías de hecho que tanto daño ha hecho a los colombianos durante los días recientes. ",0.400000006,0.400000006
#ReUnirAColombia. ,0.100000001,0.100000001
"Necesitamos encontrar consensos que privilegien la unión y construcción de un futuro común, de progreso para todos en Colombia. ",0.300000012,0.300000012
"Debemos permitirnos recuperar la esperanza; entender las necesidades de movilidad, garantizando derecho a alimentación, salud y trabajo de todos. ",0.200000003,0.200000003
"No más muerte, no más violencia, no más dolor por el odio y la polarización que están promoviendo algunos. ",0,0
"Lucas Villa, nadie debió tomar tu vida. ",0.100000001,0.100000001
Q.E.P.D. ,0.300000012,0.300000012
Nadie debió callar un canto de paz. ,0.300000012,0.300000012
"#PazConLegalidad| De acuerdo con los compromisos adquiridos @ViceColombia, continuamos diálogo con líderes de Víctimas para avanzar en lo fundamental y establecer soluciones a corto plazo para la población @UnidadVictimas @PosconflictoCO @MinInterior @URestitucion @UNPColombia. ",0.100000001,0.100000001
"#AEstaHora | Dialogamos con líderes y representantes de las víctimas para actuar frente a la situación social que atraviesa Colombia, reconociendo avances que como país hemos tenido en la reparación integral, garantías de no repetición y trazar hoja de ruta para #ReUnirAColombia. ",0.200000003,0.200000003
"Daniel Alejandro Zapata es otra víctima de la violencia infame que se ha desatado en nuestro país, instigada con el propósito de lograr este caos. ",-0.200000003,0.200000003
Duele en el alma que se sigan apagando vidas y sueños. ,0.699999988,0.699999988
Un abrazo solidario a su familia en este difícil momento. ,0.899999976,0.899999976
¡Protejamos la vida!. ,0.699999988,0.699999988
"Algunos que se han tomado la vocería indigena abusivamente para generar el caos en Cauca, hoy han hecho lo mismo en Cali. ",0,0
Ellos no representan a todos los pueblos indígenas sino lo intereses políticos de quienes quieren el poder para hacer borrón y cuenta nueva. ,-0.200000003,0.200000003
"Daniel Alejandro Zapata, de 20 años, resultó herido en la cabeza el pasado primero de mayo, en medio de las manifestaciones que se presentaron en Banderas, en el suroccidente de Bogotá. ",0.100000001,0.100000001
Duró diez días en cuidados intensivos. ,0.300000012,0.300000012
Nuestro compromiso es que la voz de las víctimas siga teniendo eco en 🇨🇴. ,0.100000001,0.100000001
"Quienes por años han sido los dolientes de la violencia, hoy piden que cesen los ataques, los bloqueos y unamos esfuerzos para #ReUnirAColombia. ",0.100000001,0.100000001
"El Presidente @IvanDuque lidera un diálogo nacional que requiere el trabajo de autoridades territoriales, para reducir tensiones entre ciudadanos, con la prudencia necesaria, sin exacerbar ánimos. ",0.300000012,0.300000012
"Hoy, Colombia demanda más que nunca la leyenda de nuestro escudo: ""Libertad y Orden"". ",0,0
Sostenemos diálogo franco con el Comité Nacional del Paro. ,0.300000012,0.300000012
"Rechazo a la violencia, vías de hecho y daño a ciudadanía, sin perjuicio de reconocer movilización y derecho a protesta, algunos temas abordados. ",-0.100000001,0.100000001
Trabajamos para construir confianza y soluciones para los colombianos. ,0.699999988,0.699999988
Que nuestra prioridad sea #ReUnirAColombia mediante el diálogo constructivo y con soluciones. ,0.400000006,0.400000006
"Hoy tenemos la oportunidad para impulsar una economía más incluyente que abra espacio al empleo, y al emprendimiento sostenible y estable de nuestros jóvenes y mujeres. ",0.800000012,0.800000012
"La presencia del Gobierno Nacional a través de sus diferentes instituciones, complementa y apoya la labor de los mandatarios regionales, en su función constitucional de garantizar el orden público con las medidas ordinarias y extraordinarias que resulten adecuadas. ",0.699999988,0.699999988
"¡Jóvenes, sus ideas de emprendimiento y trabajo, van a ser parte de la visión y agenda para la construcción del Plan de Emergencia por el Empleo y la Reactivación Económica. ",0.5,0.5
#ReUnirAColombia. ,0.100000001,0.100000001
Atendimos el llamado de la víctimas. ,0.200000003,0.200000003
"Estamos ejecutando compromisos en materia de protección a líderes, empleo, proyectos productivos, educación, participación y vacunación. ",0.300000012,0.300000012
El diálogo nos ayuda a llegar a Acuerdos sobre lo Fundamental. ,0.699999988,0.699999988
@UnidadVictimas #ReUnirAColombia. ,0,0
"Movilizaciones masivas en este momento, no solo generan riesgos x Covid-19, sino que predisponen a la ciudadanía agotada con el vandalismo y acciones violentas de quienes han infiltrado el derecho legítimo a protestar de los jóvenes, para generar caos y desinstitucionalizar a 🇨🇴. ",-0.100000001,0.100000001
"Desde la espiritualidad de cada uno, o desde las diferentes creencias religiosas, todos debemos buscar en nuestro corazón, esa fuerza que nos impulse a desarrollar acciones más efectivas para transformar a nuestro país y permitirnos alcanzar la mejor versión de Colombia. ",0.800000012,0.800000012
"El sargento del Ejército Yeison Fernando Fierro, quien es enfermero de combate, ayudó a doña Sandra Milena Palacios a traer a su pequeño bebé al mundo, en el Alto Baudó, Chocó Aquí los detalles 👉. ",0.5,0.5
Me dicen que cuesta aproximadamente $1.000 millones diarios sostener minga que llegó a Cali. ,0,0
Quienes están detrás de su financiación?Qué actividad tan rentable permite esa liberalidad en el gasto? ,0.100000001,0.100000001
Las autoridades deben imponer el orden y proteger a la mayoría ciudadana pacifica. ,0,0
"Ahora más que nunca, tenemos la oportunidad de demostrar que Colombia es más grande que cualquier dificultad o desafío, y que entre todos, podemos construir un mejor futuro para nuestro país. ",0.800000012,0.800000012
¡Juntos vamos a #ReUnirAColombia 🇨🇴!. ,0.600000024,0.600000024
"Esos son los principios fundantes de nuestra República y la obligación que tenemos todos los funcionarios desde el Gobierno Nacional, hasta los mandarios territoriales. ",0.300000012,0.300000012
#LibertadYOrden. ,0.100000001,0.100000001
"En medio de tantas dificultades, qué alivio saber que la Agencia de Defensa Jurídica de Colombia, con el Dr Camilo Gomez a la cabeza, acaba de ganar 2 demandas contra Colombia por casi 1.600 mill de dólares: caso Claro vs Colombia 1.236 mill US y Granahorrar 321 millones US. ",0.100000001,0.100000001
Tenemos una gran oportunidad para Re-Unirnos y construir juntos la Mejor Versión de Colombia. ,0.899999976,0.899999976
"Es tiempo de #ReUnirAColombia, de convertir la inconformidad en propuestas y las propuestas en acciones. ",0.5,0.5
El ímpetu de la juventud no se puede silenciar y en este diálogo multiplicaremos nuestro compromiso y nuestras voces. ,0.100000001,0.100000001
"¡Salvador merecía vivir!, pero la violencia de una manifestación le negó ese derecho. ",0,0
"Hoy su madre merece, por lo menos, el bálsamo de darle cristiana sepultura, en su pueblo, Chocontá. ",0,0
"Mis más sentidas condolencias a las familias y allegados de los patrulleros Edwar Torres y Deybi Mora, quienes fueron vilmente asesinados en Tibú, #NorteDeSantander. ",0.200000003,0.200000003
Esperamos la recuperación del Capitán Carlos E. Vanegas quien fue herido. ,0.300000012,0.300000012
No permitiremos más violencia. ,-0.200000003,0.200000003
#Podcast 🎙 | ¡Aquí #TodosContamos! ,0.600000024,0.600000024
Quiero llamarlos a #ReUnirAColombia y sumar esfuerzos de todos para un propósito común: nuestro país. ,0.400000006,0.400000006
"¡No más polarización de unos pocos, que están dedicados a promover la violencia, el caos y el desorden!. ",-0.100000001,0.100000001
Que orgullo ser Mujer Colombiana!!!. ,0.899999976,0.899999976
"El ministro de Salud, @Fruizgomez, anunció que profesores 👩‍🏫🧑‍🏫y personal de apoyo administrativo de las instituciones de educación superior serán priorizados en la III etapa del Plan Nacional de Vacunación contra el covid-19. ",0.300000012,0.300000012
Más detalles aquí ➡. ,0.100000001,0.100000001
"#LaCorteInforma 📰| ""En el marco del respeto de todos los ciudadanos, tanto quienes protestan como los que no lo hacen, respaldamos el diálogo nacional como forma correcta de dirimir las controversias y desescalar la violencia"". ",-0.200000003,0.200000003
Conclusiones encuentro con las altas cortes. ,0.400000006,0.400000006
"Maravilloso para que se pueda reiniciar YA la educación presencial de la niñez colombiana, tan afectada física y emocionalmente con esta pandemia. ",0.800000012,0.800000012
Hago un llamado para que @FiscaliaCol y autoridades judiciales den la mayor celeridad a investigaciones que permitan esclarecer este y todos los casos acontecidos en el marco de las protestas y que no haya impunidad. ,0.200000003,0.200000003
Los días oscuros de violencia deben cesar. ,0,0
4️⃣ Reactivar nuestras industrias y empresas. ,0.200000003,0.200000003
"5️⃣ Arropar nuestra institucionalidad, como eje y faro para superar esta crisis. ",0.5,0.5
1️⃣ Garantizar el abastecimiento de alimentos y medicamentos en todos los rincones del país. ,0.400000006,0.400000006
2️⃣ Lograr que los ciudadanos retornen de manera segura a sus trabajos. ,0.300000012,0.300000012
3️⃣ Rechazar con contundencia todo tipo de violencia. ,0,0
"#Podcast🎙️| En el siguiente hilo, planteamos 5 acciones básicas, para #ReUnirAColombia y avanzar hacia un consenso nacional, que nos permita superar juntos las dificultades. ",0.300000012,0.300000012
"Ellos revisando su estrategia para desestabilizar a América Latina , pero nosotros trabajamos en la nuestra para asegurar mejor Estado; mas educación, mejor economía que genere empleos y mayores oportunidades para toda la ciudadanía. ",0.400000006,0.400000006
#Ecuador. ,0.100000001,0.100000001
"La Justicia d este pais busca a través de la Interpol, a Rafael Correa x juicios pendientes con la Justicia. ",0.200000003,0.200000003
Pero donde esta Correa? ,0.100000001,0.100000001
"Con el NarcoTirano Maduro en la Casa de los Bandidos q llaman Miraflores, donde se juntan hoy todos para ""dialogar""incluyendo a Zapatero. ",0.100000001,0.100000001
"Expresémonos y manifestémonos, pero sin seguir destruyendo las posibilidades de alimento, de trabajo y estabilidad de las familias colombianas. ",0.100000001,0.100000001
"¡Vamos a trabajar, entre todos, para lograr la mejor versión de Colombia!. ",0.800000012,0.800000012
Los pequeños grupos que han vandalizado las ciudades no son la representación de la juventud colombiana. ,-0.100000001,0.100000001
Sabemos que con las juventudes de todas las corrientes podemos lograr consensos que nos permitan abordar un mejor futuro. ,0.800000012,0.800000012
#ReUnirAColombia. ,0.100000001,0.100000001
Avanzamos en el diálogo propuesto por el Presidente @IvanDuque con las diferentes instancias del Estado. ,0.200000003,0.200000003
"Hoy nos reunimos con los representantes de la justicia, eje del #EstadoSocialDeDerecho y garantes de la Constitución, los derechos y libertades ciudadanas. ",0.200000003,0.200000003
#ReUnirAColombia. ,0.100000001,0.100000001
"Bajo ninguna circunstancia debemos permitir que se siga afectando el abastecimiento de suministros, alimentos y materias primas, porque esto genera pérdidas económicas inmensas. ",-0.300000012,0.300000012
"Hay cientos de millones de pesos botados en las vías, pierde el campesino, perdemos los colombianos. ",-0.200000003,0.200000003
#Urgente. ,0.100000001,0.100000001
"Pedimos corredor humanitario para que Luz Mary Arévalo y John Abril puedan sepultar a su bebé, quien murió en medio de bloqueos a una ambulancia. ",0.300000012,0.300000012
"Caravana fúnebre partirá, en minutos, de Zipaquirá a Chocontá. ",0.300000012,0.300000012
"¡Jóvenes, ustedes representan una ciudadanía activa! ",0.400000006,0.400000006
"El acuerdo fundamental es #SinViolencia, para la convivencia y el debate democrático. ",0.300000012,0.300000012
"No debe haber excesos, violencia o daño a la ciudadania ni al patrimonio de los colombianos. ",-0.200000003,0.200000003
#ReUnirAColombia. ,0.100000001,0.100000001
En el debate democrático y sin violencia es como tenemos que aprender a convivir y construir. ,0.5,0.5
"Este es un momento de reflexión, de serenidad, de buscar la concordia. ",0.800000012,0.800000012
"Todos tenemos que canalizar constructivamente nuestras propuestas y acuerdos, desde actos individuales, que nos permitan #ReUnirAColombia. ",0.400000006,0.400000006
La decisión del presidente @IvanDuque de retirar el texto original de la reforma abre espacio para buscar consensos sinceros que protejan a los más pobres y garanticen estabilidad en las finanzas públicas.Ojalá dirigentes políticos estén a la altura. ,0.300000012,0.300000012
El liderazgo es construir. ,0.300000012,0.300000012
Tres mujeres llegan a integrar el equipo directivo de EPM. ,0.699999988,0.699999988
La estrategia contra Colombia la tenemos clara. ,0.200000003,0.200000003
"La destrucción de estos días está perfectamente planeada, financiada y ejecutada para destruir nuestro país y la democracia pero no lo lograrán. ",-0.400000006,0.400000006
Los colombianos sabemos quienes están detrás combinando todas las formas de lucha. ,0.200000003,0.200000003
"Como nos comprometimos, queda formalmente radicado en el Congreso de la Republica el retiro del Proyecto de Solidaridad Sostenible (Reforma Tributaria). ",0,0
Un primer paso para con grandeza construir consensos a través del diálogo. ,0.5,0.5
"La condena a la violencia, la instigación, el odio y la destrucción deben ser permanentes. ",-0.300000012,0.300000012
"Es desde las acciones individuales y la cotidianeidad como podemos construir la sociedad incluyente, tolerante , pacífica y próspera que queremos. ",0.600000024,0.600000024
Hoy digamos sí al #AbastecimientoSeguro para garantizar la seguridad alimentaria de los colombianos. ,0.400000006,0.400000006
Todos necesitamos que los productos agropecuarios continúen llegando a nuestros hogares. ,0.699999988,0.699999988
El terrorismo jamás podrá justificarse como expresión del disenso legitimo ni del derecho a protestar. ,-0.300000012,0.300000012
Estos actos terroristas merecen una justicia eficaz e implacable y respaldo a nuestra institucionalidad. ,0.100000001,0.100000001
Agradecemos la gestión del exministro Alberto Carrasquilla. ,0.800000012,0.800000012
Su conocimiento y credibilidad permitieron mejorar la situación macroeconómica de Colombia y generar un crecimiento superior en América Latina y en el mundo hasta febrero del 2020. ,0.800000012,0.800000012
"Siempre dijimos que la narcodictadura de Maduro no solo ha generado la más grande tragedia humanitaria para el pueblo venezolano, sino que además pretende exportar su modelo a Colombia a través de sus aliados y amigotes de siempre. ",-0.300000012,0.300000012
No lo lograrán. ,-0.400000006,0.400000006
Colombia es grande!!. ,0.699999988,0.699999988
"La pandemia nos hizo retroceder, pero con nuestro trabajo al frente de la #ReactivaciónEconómica, la fuerza del sector empresarial y los trabajadores colombianos, recuperaremos lo perdido. ",0.200000003,0.200000003
¡Unidos podemos encaminar a Colombia hacia la senda del progreso equitativo y sostenible!. ,0.699999988,0.699999988
Gracias teniente por estar trabajando a pesar de la golpiza que recibió anoche. ,0.800000012,0.800000012
"Es cierto , todos tienen derecho a manifestar , pero en armonía con el derecho ciudadano a trabajar, movilizarnos y a que lleguen alimentos, medicamentos y elementos de aseo a todo el país. ",0.300000012,0.300000012
Mujeres que lo entregan todo por el país. ,0.400000006,0.400000006
A ellas también las esperan en casa. ,0.699999988,0.699999988
#MesDeLasMadres. ,0.100000001,0.100000001
La alimentación es un derecho vital. ,0.300000012,0.300000012
"Con el pretexto del derecho a la protesta, no se puede permitir el bloqueo para evitar el normal abastecimiento de alimentos y productos esenciales para los ciudadanos. ",0,0
Protestas pacíficas son derecho ciudadano y logro democrático. ,0.400000006,0.400000006
"Violencia no: La condenamos, venga de donde venga. ",0.200000003,0.200000003
"Hechos de heridos, muertes de manifestantes y del policía deben ser investigados. ",0,0
Confiamos en pronto esclarecimiento por parte de autoridades. ,0.200000003,0.200000003
Me duele profundamente el sufrimiento de todos los colombianos y aún más el dolor de las familias por tantas muertes absurdas. ,-0.600000024,0.600000024
Es absolutamente inaceptable e irracional el ataque criminal a #LucasVilla y sus compañeros durante protesta pacífica en Pereira. ,-0.5,0.5
"Solidaridad y respaldo a nuestra Fuerza Pública que, sin descanso, ha velado por la seguridad de los colombianos y que fue atacada por criminales organizados, queriendo quemarlos vivos en un CAI. ",0,0
"¡Eso no es protesta, es terrorismo! ",-0.300000012,0.300000012
🇨🇴 no está representada en el llamado al odio. ,-0.5,0.5
"Tan importante como el derecho a la libre expresión y a la protesta, es el derecho de toda la ciudadanía al orden, al trabajo, a la protección de su vida y bienes. ",0.400000006,0.400000006
@EPMestamosahi sigue dando ejemplo al país con la incorporación de más mujeres a su junta directiva. ,0.200000003,0.200000003
Ha entendido que la autopista hacia la verdadera #EquidadDeGénero se pavimenta todos los días abriendo espacios profesionales y de verdadera inclusión #ColombiaSinTechosDeCristal. ,0.699999988,0.699999988
"Nadie que provoque la muerte de un bebé en una ambulancia, puede hablar de altruismo ni autocalificarse como representante de la sociedad colombiana. ",0,0
Es un simple criminal // Murió bebé por ataque a ambulancia -. ,-0.200000003,0.200000003
"Felicitaciones a @jrestrp, nuevo @MinHacienda, líder de la entraña académica, conocedor del aparato productivo, con visión social y enorme vocación de servicio. ",0.899999976,0.899999976
¡Cuente con el Gobierno en pleno para seguir construyendo juntos las soluciones para combatir la pobreza!. ,0.5,0.5
"Hoy exaltamos la labor de nuestras valientes policías, esas mujeres que día a día lo entregan todo para proteger y salvaguardar el bienestar de los colombianos en medio de las dificultades. ",0.899999976,0.899999976
Gratitud con cada una de ellas. ,0.600000024,0.600000024
"El ministro de @MinAgricultura Rodolfo Zea, envía un mensaje a los colombianos para permitir el tránsito de alimentos en las diferentes carreteras del país, honrar el trabajo de las familias campesinas y garantizar el #AbastecimientoSeguro en el país. ",0.400000006,0.400000006
"A diario, agradecemos el trabajo sacrificado de cada soldado y policía para cuidar a los colombianos y garantizar el orden institucional, que es la única protección segura que tenemos. ",0.800000012,0.800000012
Confiamos en ellos y en el cumplimiento del mandato de su comandante en jefe: respetar DD.HH. ,0.400000006,0.400000006
"Respetamos el derecho a la protesta, pero también instamos a salvaguardar los derechos a la vida, la seguridad y la alimentación de todos los colombianos. ",0,0
"Vandalismo y bloqueos afectan #AbastecimientoSeguro, menoscaban el esfuerzo del campesino y el sustento de las familias. ",0,0
Somos un gobierno que cumple y que está abierto a consensos. ,0.400000006,0.400000006
"Unidos como colombianos, lograremos superar este difícil momento y avanzar hacia la equidad, con el compromiso de derrotar la pobreza. ",0.200000003,0.200000003
Estiy segura que el papel que elllas desempeñarán será acorde con la responsabilidad de lograr una justicia eficaz para los crímenes de guerra cometidos en el conflicto. ,0.400000006,0.400000006
Ya es hora de dar también a los delitos sexuales y al reclutamiento de niños la gravedad que tienen. ,0,0
"Este momento necesita serenidad, altura ,esponsabilidad para debatir corregir y sustituir el texto de reforma como ordenó el presidente @IvanDuque ayer. ",0.100000001,0.100000001
No es e l de la politiquería tratando de debilitar al gobierno para obtener pirrica victoria electoral. ,-0.100000001,0.100000001
Bien @CeDemocratico. ,0.800000012,0.800000012
"#Comunicado Centro Democrático recibe con beneplácito la declaración del presidente Duque, para sustituir el texto de la Reforma de Transformación Social Sostenible. ",0.200000003,0.200000003
El sector agro registró un crecimiento destacado para marzo 2021. ,0.400000006,0.400000006
"Sus exportaciones crecieron un 45,4% frente a marzo de 2020, alcanzando los USD$931,2 millones FOB. ",0.200000003,0.200000003
Este sector es uno de nuestros pilares en los #PactosQueSeCumplen para la #ReactivaciónEconómica de 🇨🇴. ,0.600000024,0.600000024
"Como lo señaló @tatclouthier, Sec. de Economía de @GobiernoMX, solo compromisos reales y presupuestados con la #EquidadDeGénero, permitirán superar la tragedia humana de esta pandemia, que ha cobrado más de 375 mil vidas en países de la @A_delPacifico. ",-0.100000001,0.100000001
#10AñosAlianzaDelPacífico. ,0.100000001,0.100000001
"Para marzo 2021, el 27,7% de exportaciones tuvieron como destino 🇺🇸. ",0.200000003,0.200000003
"Con recomendaciones de expertos de #MisióndeInternacionalización, trabajaremos mecanismos para inserción de nuestras cadenas productivas en el mercado internacional y diversificar destinos de exportaciones. ",0.300000012,0.300000012
"Y el 4 precio más barato de combustible lo tiene Colombia, inclusive por debajo de Haiti. ",0.5,0.5
"#NoticiaEconómica | Según @DANE_Colombia, las exportaciones llegaron a US$3.326,6 millones FOB en marzo/21, aumentando anualmente 36,4%. ",0.100000001,0.100000001
"El resultado se debe principalmente al grupo de Combustibles, con crecimiento de 43,9% en sus ventas externas. ",0.300000012,0.300000012
La @A_delPacifico ha sido un espacio de enorme relevancia para 🇨🇴 en la última década. ,0.800000012,0.800000012
"Hoy, en medio de los desafíos que ha acarreado la pandemia, es clave armar equipo, basados en el multilateralismo, para potenciar el comercio y avanzar en materia de salud pública. ",0.400000006,0.400000006
"De acuerdo con la información de exportaciones procesada por el Dane y la Dian, en marzo de 2021 las ventas externas del país fueron US$3.326,6 millones FOB y presentaron un aumento de 36,4% en relación con marzo de 2020. ",0.300000012,0.300000012
Cuánto duele el dolor de la humanidad en el mundo entero. ,0,0
"Hoy duele tanto dolor en Colombia, como en India e Israel.Solidaridad y pésame por los hechos de ayer @Israel @IndiaEmbBogota Pidamos a Dios que se acabe esta pandemia y que siembre bondad en los corazones de los hombres. ",-0.200000003,0.200000003
"Escenario promisorio después de un año de muchos retos para el comercio exterior por #COVID19, al observar el punto más crítico en abril/20 con ventas externas de US$1.843,9 millones FOB y una caída del 52,3% anual, con principal afectación del sector combustibles (70,1%). ",0,0
Poco a poco nuestra reactivación y el Compromiso por Colombia deben seguir aumentando exportaciones que son nuevos empleos para clase media y sectores sociales de Colombia. ,0.200000003,0.200000003
Apostemos a nuestro país que tiene todo para recuperase de las pérdidas económicas de esta pandemia.!!. ,0.5,0.5
"Partido Conservador está abierto al diálogo para construir un nuevo texto de #ReformaTributaria que incluya aportes de los partidos políticos, sectores económicos y sociales. ",0.400000006,0.400000006
"Manufacturas dan pasos agigantados en recuperación al reportar crecimiento en exportaciones de 15,2%. ",0.400000006,0.400000006
"Productos químicos y conexos 24,1% fue el subsector que mejor rendimiento presentó para mar/2021. ",0.400000006,0.400000006
Sector vital para recuperación y creación de empleo para los colombianos. ,0.600000024,0.600000024
"En el #DíaDelTrabajo, exaltamos a todos aquellos trabajadores que, con amor a sus familias y confianza en ellos mismos, salen todos los días a contribuir con la generación de riqueza, empleos, bienestar y progreso para nuestro país. ",0.600000024,0.600000024
"Diálogo y trabajo en búsqueda de consensos que sirvan al país ,son acto de urgente responsabilidad para generar recursos que ayuden a los más pobres y ordenar finanzas públicas para que Colombia mantenga confianza internacional y tasas de interés bajas. ",0.200000003,0.200000003
Bien por @soyconservador. ,0.699999988,0.699999988
